MRKTTAG,PRDCTAG,SALESUNITS,SALESUNITS.OLD,SALESUNITS192OZEQUCASEBASIS,SALESUNITS192OZEQUCASEBASIS,AVERAGERETAILPRICE,pcACV,TOTALBASELINEUNITS,TOTALBASELINEdollars,NOPROMOPRICE,ANYFEATUREpcACV,ANYDISPLAYpcACV,ANYFETandDSPpcACV,ANYFETWODSPpcACV,ANYDSPWOFETpcACV,PRICEDECRUNITS,PRICEDECRPRICE,PRICEDECRpcACV,ANYFTDISCUMpcAC,WeekendingDate,WeekNumber
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20161008,40
MRKT2,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20161105,44
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20161112,45
MRKT2,PRDT3,12,24,2,9,0.38,2,24,13,0.39,0,0,0,0,0,0,0,0,0,20161119,46
MRKT2,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20161126,47
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20161210,49
MRKT2,PRDT3,24,24,2,8,0.33,1,24,8,0.33,0,0,0,0,0,0,0,0,0,20161224,51
MRKT2,PRDT3,8,24,2,9,0.38,3,24,9,0.38,0,0,0,0,0,0,0,0,0,20170107,1
MRKT3,PRDT3,96,192,12,48,0.25,2,192,48,0.25,0,0,0,0,0,0,0,0,0,20141011,40
MRKT3,PRDT3,109.5,438,27,110,0.25,4,438,110,0.25,0,0,0,0,0,0,0,0,0,20141018,41
MRKT3,PRDT3,109,654,41,164,0.25,6,654,164,0.25,0,0,0,0,0,0,0,0,0,20141025,42
MRKT3,PRDT3,99,396,25,99,0.25,4,396,99,0.25,0,0,0,0,0,0,0,0,0,20141101,43
MRKT3,PRDT3,165,330,21,83,0.25,2,330,83,0.25,0,0,0,0,0,0,0,0,0,20141108,44
MRKT3,PRDT3,0,108,7,27,0.25,0,108,27,0.25,0,0,0,0,0,0,0,0,0,20141115,45
MRKT3,PRDT3,60,120,8,30,0.25,2,120,30,0.25,0,0,0,0,0,0,0,0,0,20141122,46
MRKT3,PRDT3,108,216,14,54,0.25,2,216,54,0.25,0,0,0,0,0,0,0,0,0,20141129,47
MRKT3,PRDT3,0,126,8,32,0.25,0,126,32,0.25,0,0,0,0,0,0,0,0,0,20141220,50
MRKT3,PRDT3,0,54,3,14,0.25,0,54,14,0.25,0,0,0,0,0,0,0,0,0,20141227,51
MRKT3,PRDT3,18,18,1,6,0.31,1,18,6,0.31,0,0,0,0,0,0,0,0,0,20150307,9
MRKT3,PRDT3,36,36,2,11,0.31,1,36,11,0.31,0,0,0,0,0,0,0,0,0,20150314,10
MRKT3,PRDT3,60,60,4,19,0.31,1,60,19,0.31,0,0,0,0,0,0,0,0,0,20150321,11
MRKT3,PRDT3,24,24,2,7,0.31,1,24,7,0.31,0,0,0,0,0,0,0,0,0,20150328,12
MRKT3,PRDT3,54,54,3,17,0.31,1,54,17,0.31,0,0,0,0,0,0,0,0,0,20150404,13
MRKT3,PRDT3,66,66,4,20,0.31,1,66,20,0.31,0,0,0,0,0,0,0,0,0,20150411,14
MRKT3,PRDT3,48,48,3,15,0.31,1,48,15,0.31,0,0,0,0,0,0,0,0,0,20150418,15
MRKT3,PRDT3,36,36,2,11,0.31,1,36,11,0.31,0,0,0,0,0,0,0,0,0,20150425,16
MRKT3,PRDT3,30,30,2,9,0.31,1,30,9,0.31,0,0,0,0,0,0,0,0,0,20150502,17
MRKT3,PRDT3,72,72,5,22,0.31,1,72,22,0.31,0,0,0,0,0,0,0,0,0,20150509,18
MRKT3,PRDT3,36,36,2,11,0.31,1,36,11,0.31,0,0,0,0,0,0,0,0,0,20150516,19
MRKT3,PRDT3,30,30,2,9,0.31,1,30,9,0.31,0,0,0,0,0,0,0,0,0,20150523,20
MRKT3,PRDT3,30,30,2,9,0.31,1,30,9,0.31,0,0,0,0,0,0,0,0,0,20150530,21
MRKT3,PRDT3,30,30,2,9,0.31,1,30,9,0.31,0,0,0,0,0,0,0,0,0,20150606,22
MRKT3,PRDT3,24,24,2,7,0.31,1,24,7,0.31,0,0,0,0,0,0,0,0,0,20150613,23
MRKT3,PRDT3,24,24,2,7,0.31,1,24,7,0.31,0,0,0,0,0,0,0,0,0,20150620,24
MRKT3,PRDT3,9,18,1,6,0.31,2,18,6,0.31,0,0,0,0,0,0,0,0,0,20150627,25
MRKT3,PRDT3,42,42,3,13,0.31,1,42,13,0.31,0,0,0,0,0,0,0,0,0,20150704,26
MRKT3,PRDT3,18,18,1,6,0.31,1,18,6,0.31,0,0,0,0,0,0,0,0,0,20150711,27
MRKT3,PRDT3,48,48,3,15,0.31,1,48,15,0.31,0,0,0,0,0,0,0,0,0,20150718,28
MRKT3,PRDT3,18,18,1,6,0.31,1,18,6,0.31,0,0,0,0,0,0,0,0,0,20150725,29
MRKT3,PRDT3,21,42,3,13,0.31,2,42,13,0.31,0,0,0,0,0,0,0,0,0,20150801,30
MRKT3,PRDT3,21,42,3,13,0.31,2,42,13,0.31,0,0,0,0,0,0,0,0,0,20150808,31
MRKT3,PRDT3,27,54,3,17,0.31,2,54,17,0.31,0,0,0,0,0,0,0,0,0,20150815,32
MRKT3,PRDT3,9,36,2,11,0.3,4,36,11,0.3,0,0,0,0,0,0,0,0,0,20150822,33
MRKT3,PRDT3,24,48,3,15,0.31,2,48,15,0.31,0,0,0,0,0,0,0,0,0,20150829,34
MRKT3,PRDT3,30,60,4,19,0.31,2,60,19,0.31,0,0,0,0,0,0,0,0,0,20150905,35
MRKT3,PRDT3,10.8,54,3,17,0.31,5,54,17,0.31,0,0,0,0,0,0,0,0,0,20150912,36
MRKT3,PRDT3,18,54,3,17,0.31,3,54,17,0.31,0,0,0,0,0,0,0,0,0,20150919,37
MRKT3,PRDT3,18,36,2,11,0.31,2,36,11,0.31,0,0,0,0,0,0,0,0,0,20150926,38
MRKT3,PRDT3,28,84,5,26,0.31,3,84,26,0.31,0,0,0,0,0,0,0,0,0,20151003,39
MRKT3,PRDT3,20,60,4,19,0.31,3,60,19,0.31,0,0,0,0,0,0,0,0,0,20151010,40
MRKT3,PRDT3,24,48,3,15,0.31,2,48,15,0.31,0,0,0,0,0,0,0,0,0,20151017,41
MRKT3,PRDT3,21,42,3,13,0.31,2,42,13,0.31,0,0,0,0,0,0,0,0,0,20151024,42
MRKT3,PRDT3,24,48,3,15,0.31,2,48,15,0.31,0,0,0,0,0,0,0,0,0,20151031,43
MRKT3,PRDT3,12,24,2,7,0.31,2,24,7,0.31,0,0,0,0,0,0,0,0,0,20151107,44
MRKT3,PRDT3,18,36,2,11,0.31,2,36,11,0.31,0,0,0,0,0,0,0,0,0,20151114,45
MRKT3,PRDT3,18,36,2,11,0.31,2,36,11,0.31,0,0,0,0,0,0,0,0,0,20151121,46
MRKT3,PRDT3,36,72,5,22,0.31,2,72,22,0.31,0,0,0,0,0,0,0,0,0,20151128,47
MRKT3,PRDT3,12,36,2,11,0.31,3,36,11,0.31,0,0,0,0,0,0,0,0,0,20151205,48
MRKT3,PRDT3,48,48,3,15,0.31,1,48,15,0.31,0,0,0,0,0,0,0,0,0,20151212,49
MRKT3,PRDT3,18,36,2,11,0.31,2,36,11,0.31,0,0,0,0,0,0,0,0,0,20151219,50
MRKT3,PRDT3,24,48,3,15,0.31,2,48,15,0.31,0,0,0,0,0,0,0,0,0,20151226,51
MRKT3,PRDT3,30,90,6,28,0.31,3,90,28,0.31,0,0,0,0,0,0,0,0,0,20160102,52
MRKT3,PRDT3,16,48,3,15,0.31,3,48,15,0.31,0,0,0,0,0,0,0,0,0,20160109,1
MRKT3,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20160116,2
MRKT3,PRDT3,30,30,2,10,0.33,1,30,10,0.33,0,0,0,0,0,0,0,0,0,20160123,3
MRKT3,PRDT3,21,42,3,14,0.33,2,42,14,0.33,0,0,0,0,0,0,0,0,0,20160130,4
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160206,5
MRKT3,PRDT3,12,24,2,8,0.33,2,24,8,0.33,0,0,0,0,0,0,0,0,0,20160213,6
MRKT3,PRDT3,8,24,2,8,0.33,3,24,8,0.33,0,0,0,0,0,0,0,0,0,20160220,7
MRKT3,PRDT3,21,42,3,14,0.33,2,42,14,0.33,0,0,0,0,0,0,0,0,0,20160305,9
MRKT3,PRDT3,24,48,3,16,0.33,2,48,16,0.33,0,0,0,0,0,0,0,0,0,20160312,10
MRKT3,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20160319,11
MRKT3,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20160326,12
MRKT3,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20160402,13
MRKT3,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20160409,14
MRKT3,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20160416,15
MRKT3,PRDT3,12,36,2,12,0.33,3,36,12,0.33,0,0,0,0,0,0,0,0,0,20160423,16
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160430,17
MRKT3,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20160507,18
MRKT3,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20160514,19
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160521,20
MRKT3,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20160528,21
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160604,22
MRKT3,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20160611,23
MRKT3,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20160618,24
MRKT3,PRDT3,10,30,2,10,0.33,3,30,10,0.33,0,0,0,0,0,0,0,0,0,20160625,25
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160702,26
MRKT3,PRDT3,24,48,3,16,0.33,2,48,16,0.33,0,0,0,0,0,0,0,0,0,20160709,27
MRKT3,PRDT3,21,42,3,14,0.33,2,42,14,0.33,0,0,0,0,0,0,0,0,0,20160716,28
MRKT3,PRDT3,10,30,2,9,0.31,3,30,9,0.31,0,0,0,0,0,0,0,0,0,20160723,29
MRKT3,PRDT3,10,30,2,10,0.33,3,30,10,0.33,0,0,0,0,0,0,0,0,0,20160730,30
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160806,31
MRKT3,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20160813,32
MRKT3,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20160820,33
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160827,34
MRKT3,PRDT3,10,30,2,10,0.33,3,30,10,0.33,0,0,0,0,0,0,0,0,0,20160903,35
MRKT3,PRDT3,24,24,2,8,0.33,1,24,8,0.33,0,0,0,0,0,0,0,0,0,20160910,36
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20160917,37
MRKT3,PRDT3,18,36,2,12,0.33,2,36,12,0.33,0,0,0,0,0,0,0,0,0,20160924,38
MRKT3,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20161001,39
MRKT3,PRDT3,18,36,2,12,0.33,2,36,12,0.33,0,0,0,0,0,0,0,0,0,20161008,40
MRKT3,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20161015,41
MRKT3,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20161022,42
MRKT3,PRDT3,0,12,1,4,0.33,0,12,4,0.33,0,0,0,0,0,0,0,0,0,20161105,44
MRKT3,PRDT3,0,12,1,4,0.33,0,12,4,0.33,0,0,0,0,0,0,0,0,0,20161112,45
MRKT3,PRDT3,0,12,1,4,0.33,0,12,4,0.33,0,0,0,0,0,0,0,0,0,20161119,46
MRKT3,PRDT3,0,6,0,2,0.33,0,6,2,0.33,0,0,0,0,0,0,0,0,0,20161203,48
MRKT3,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20161217,50
MRKT3,PRDT3,8,24,2,8,0.33,3,24,8,0.33,0,0,0,0,0,0,0,0,0,20161231,52
MRKT3,PRDT3,0,12,1,4,0.33,0,12,4,0.33,0,0,0,0,0,0,0,0,0,20170114,2
MRKT3,PRDT3,24,24,2,8,0.33,1,24,8,0.33,0,0,0,0,0,0,0,0,0,20170121,3
